Scenario,Total_B,FixedGen_B,FixedStor_B,FixedTrans_B,Variable_B,NSE_B,Geo_mult,Nuc_mult,Bat_mult,SolveTime_s
pessimistic_all,6.629766810942912,6.3434481394207065,0.26950990714807355,0.01658895,0.00021981437407384767,0.0,0.8,0.7,0.8,13.1418263
moderate_all,6.11232555536454,5.343466109460936,0.7520481787111994,0.01658895,0.00022231719232615504,0.0,0.5,0.56,0.48,28.6620334
optimistic_all,5.642290447552945,4.999194046638126,0.6262829884496105,0.01658895,0.00022446246511384705,0.0,0.28,0.39,0.31,37.7710342
geo_optimistic,6.075107465655742,5.306248019752137,0.7520481787112002,0.01658895,0.00022231719232615504,0.0,0.28,0.56,0.48,29.9710265
nuc_optimistic,6.11232555536454,5.343466109460936,0.7520481787111994,0.01658895,0.00022231719232615504,0.0,0.5,0.39,0.48,34.6237898
bat_optimistic,5.679508537261745,5.036412136346926,0.6262829884496105,0.01658895,0.00022446246511384705,0.0,0.5,0.56,0.31,51.9458026
