Scenario,Total_B,FixedGen_B,FixedStor_B,FixedTrans_B,Variable_B,NSE_B,Geo_mult,Nuc_mult,Bat_mult,SolveTime_s
moderate_all,13.05383133201535,12.357461721531973,0.5727806090769195,0.1219099415,0.0016790599085945883,0.0,0.5,0.56,0.48,207.5314739
